year,donor_name,recipient_name,usd_disbursement,usd_disbursement_deflated
2019,International Labour Organisation,Lebanon,0.33314,0.352893
2019,International Labour Organisation,Fiji,0.00518,0.005487
2019,International Labour Organisation,Dominica,0.07042,0.074596
2019,International Labour Organisation,Côte d'Ivoire,0.04671,0.04948
2019,International Labour Organisation,Cuba,0.00407,0.004311
2019,International Labour Organisation,Serbia,0.08789,0.093101
2019,International Labour Organisation,Bolivia,0.00724,0.007669
2019,International Labour Organisation,Tajikistan,0.31438,0.333021
2019,International Labour Organisation,Uzbekistan,0.22605,0.239454
2019,International Labour Organisation,Rwanda,0.00489,0.00518
2019,International Labour Organisation,"Europe, regional",0.00171,0.001811
2019,International Labour Organisation,El Salvador,0.31784,0.336686
2019,International Labour Organisation,Burundi,0.00274,0.002902
2019,International Labour Organisation,"Oceania, regional",0.03926,0.041588
2019,International Labour Organisation,South Sudan,0.00503,0.005328
2019,International Labour Organisation,Costa Rica,0.05253,0.055644
2019,International Labour Organisation,"Africa, regional",0.68455,0.72514
2019,International Labour Organisation,Namibia,0.01639,0.017362
2019,International Labour Organisation,Iraq,0.01721,0.01823
2019,International Labour Organisation,Kiribati,0.0027,0.00286
2019,International Labour Organisation,Argentina,0.03005,0.031832
2019,International Labour Organisation,Sao Tome and Principe,0.16338,0.173068
2019,International Labour Organisation,"Central Asia, regional",0.01148,0.012161
2019,International Labour Organisation,Benin,0.01183,0.012532
2019,UNICEF,Kenya,1.145,1.212893
2019,International Labour Organisation,Equatorial Guinea,0.02308,0.024449
2019,International Labour Organisation,Sierra Leone,0.00619,0.006557
2019,International Labour Organisation,Türkiye,0.00052,0.000551
2019,International Labour Organisation,Niger,0.16321,0.172887
2019,International Labour Organisation,Cambodia,0.39452,0.417912
2019,International Labour Organisation,Central African Republic,0.09409,0.099669
2019,International Labour Organisation,Botswana,0.00205,0.002172
2019,International Labour Organisation,Mexico,0.66843,0.708065
2019,International Labour Organisation,Marshall Islands,0.003,0.003178
2019,International Labour Organisation,Ukraine,0.1188,0.125844
2019,UNICEF,Tanzania,2.403,2.545487
2019,Finland,Somalia,0.621493,0.638881
2019,Finland,Burkina Faso,0.46102,0.473919
2019,Finland,Zambia,0.438484,0.450752
2019,Finland,Cambodia,0.180175,0.185217
2019,Finland,Armenia,0.001094,0.001125
2019,Finland,South Africa,0.067179,0.069059
2019,UNICEF,"South of Sahara, regional",0.211,0.223512
2019,Finland,Lebanon,0.158354,0.162784
2019,Finland,Philippines,0.195279,0.200743
2019,Finland,Tanzania,0.073055,0.075099
2019,Finland,Ukraine,0.003811,0.003918
2019,Finland,"Bilateral, unspecified",0.335833,0.34523
2019,UNICEF,Türkiye,0.008,0.008474
2019,Finland,West Bank and Gaza Strip,0.30225,0.310707
2019,Finland,Botswana,0.072438,0.074465
2019,UNICEF,Timor-Leste,0.308,0.326264
2019,Finland,"Middle East, regional",0,0
2019,UNICEF,Afghanistan,1.778,1.883428
2019,Finland,Zimbabwe,0.01556,0.015996
2019,Finland,Nepal,0.530701,0.54555
2019,Finland,Kenya,0.015672,0.016111
2019,UNICEF,Cabo Verde,0.081,0.085803
2019,UNICEF,Yemen,0.215,0.227748
2019,UNICEF,Albania,0.315,0.333678
2019,UNICEF,Guyana,0.264,0.279654
2019,UNICEF,Liberia,0.11,0.116522
2019,UNICEF,Ukraine,0.265,0.280713
2019,UNICEF,Chad,0.193,0.204444
2019,UNICEF,Viet Nam,0.166,0.175843
2019,UNICEF,Argentina,0.22,0.233046
2019,UNICEF,Somalia,0.42,0.444904
2019,UNICEF,Philippines,0.128,0.13559
2019,UNICEF,Azerbaijan,0.443,0.469267
2019,UNICEF,Bosnia and Herzegovina,0.121,0.128175
2019,UNICEF,Gambia,0.285,0.3019
2019,UNICEF,Guinea,0.07,0.074151
2019,UNICEF,Mexico,0.495,0.524351
2019,UNICEF,"Bilateral, unspecified",4.517,4.784837
2019,UNICEF,Honduras,0.012,0.012711
2019,UNICEF,Malawi,0.886,0.938536
2019,UNICEF,Myanmar,1.22,1.292339
2019,UNICEF,Turkmenistan,0.027,0.028601
2019,UNICEF,Syrian Arab Republic,0.061,0.064617
2019,UNICEF,Lao People's Democratic Republic,0.274,0.290247
2019,UNICEF,Panama,0.039,0.041313
2019,UNICEF,Sri Lanka,0.331,0.350627
2019,UNICEF,India,4.516,4.783777
2019,UNICEF,Pakistan,1.162,1.230901
2019,UNICEF,Montenegro,0.152,0.161012
2019,UNICEF,Lesotho,0.005,0.005297
2019,UNICEF,Benin,0.074,0.078387
2019,UNICEF,Kosovo,0.186,0.197029
2019,UNICEF,Cuba,0.047,0.049787
2019,UNICEF,"Middle East, regional",0.368,0.389821
2019,UNICEF,Iraq,0.413,0.437489
2019,UNICEF,Mauritania,0.135,0.143005
2019,UNICEF,South Sudan,0.001,0.001059
2019,UNICEF,"South Asia, regional",0.348,0.368635
2019,UNICEF,Namibia,0.313,0.33156
2019,UNICEF,Belize,0.054,0.057202
2019,UNICEF,Ecuador,0.106,0.112285
2019,UNICEF,Zambia,0.486,0.514819
2019,UNICEF,Dominican Republic,0.283,0.299781
2019,UNICEF,Colombia,0.121,0.128175
2019,UNICEF,Tajikistan,0.015,0.015889
2019,UNICEF,Angola,0.066,0.069913
2019,UNICEF,Maldives,0.05,0.052965
2019,UNICEF,Georgia,0.281,0.297662
2019,UNICEF,Bhutan,0.089,0.094277
2019,UNICEF,Sao Tome and Principe,0.09,0.095337
2019,UNICEF,Venezuela,0.019,0.020127
2019,UNICEF,Brazil,0.443,0.469268
2019,UNICEF,Papua New Guinea,0.016,0.016949
2019,UNICEF,South Africa,0.11,0.116523
2019,UNICEF,Guatemala,0.358,0.379228
2019,UNICEF,Bangladesh,1.013,1.073066
2019,UNICEF,Moldova,0.122,0.129234
2019,UNICEF,Peru,0.22,0.233045
2019,UNICEF,Botswana,0.185,0.19597
2019,UNICEF,Belarus,0.017,0.018008
2019,UNICEF,Eswatini,0.003,0.003178
2019,UNICEF,Mongolia,0.063,0.066736
2019,UNICEF,"Far East Asia, regional",0.004,0.004237
2019,Türkiye,Senegal,0.124,0.123337
2019,Türkiye,Pakistan,0.083319,0.082873
2019,Türkiye,Moldova,0.038781,0.038574
2019,Türkiye,Djibouti,0.04015,0.039935
2019,Türkiye,Angola,0.06,0.059679
2019,Türkiye,Algeria,0.09368,0.09318
2019,Türkiye,North Macedonia,0.093729,0.093228
2019,Türkiye,Albania,0.063326,0.062987
2019,Türkiye,Bangladesh,0.082944,0.082501
2019,Türkiye,Afghanistan,0.108648,0.108068
2019,Türkiye,Philippines,0.034,0.033818
2019,Türkiye,Georgia,0.128,0.127316
2019,Türkiye,Tunisia,0.045979,0.045733
2019,Türkiye,Ecuador,0.04025,0.040035
2019,Türkiye,Yemen,0.001,0.000995
2019,Türkiye,"Asia, regional",0,0
2019,Türkiye,Somalia,0.00535,0.005321
2019,Türkiye,Ghana,0.03574,0.035549
2019,Türkiye,Jordan,0.001835,0.001825
2019,Türkiye,Namibia,0.00423,0.004207
2019,Türkiye,Bosnia and Herzegovina,0.140359,0.139608
2019,Türkiye,Myanmar,0.005485,0.005455
2019,Türkiye,Ukraine,0.156488,0.155652
2019,Türkiye,"Middle East, regional",0.331661,0.329889
2019,Türkiye,Tajikistan,0.012764,0.012696
2019,Türkiye,Montenegro,0.005223,0.005195
2019,Türkiye,Niger,0.006,0.005968
2019,Türkiye,Uzbekistan,0.001735,0.001726
2019,Türkiye,"America, regional",0.06,0.059679
2019,Bernard van Leer Foundation,India,0.953338,0.992057
2019,Bernard van Leer Foundation,Peru,0.849748,0.88426
2019,Bill & Melinda Gates Foundation,India,0.732955,0.831369
2019,Swedish Postcode Lottery,"Bilateral, unspecified",3.698219,3.83757
2019,Swedish Postcode Lottery,Afghanistan,0.565361,0.586664
2019,People's Postcode Lottery,Rwanda,0.31904,0.34013
2019,People's Postcode Lottery,Lebanon,0.063808,0.068026
2019,People's Postcode Lottery,"Bilateral, unspecified",0.370497,0.394988
2019,Laudes Foundation,Mexico,0.050352,0.054004
2019,Oak Foundation,Tanzania,0.1,0.107258
2019,Oak Foundation,"Southern Africa, regional",0.103176,0.110665
2019,Oak Foundation,"Eastern Africa, regional",0.127,0.136218
2019,Oak Foundation,Zimbabwe,0.113353,0.12158
2019,Laudes Foundation,Brazil,0.07053,0.075649
2019,Laudes Foundation,China (People's Republic of),0.041296,0.044294
2019,Laudes Foundation,Bangladesh,0.018471,0.019811
2019,Laudes Foundation,India,0.017508,0.018779
2019,Laudes Foundation,Serbia,0.03937,0.042227
2019,Laudes Foundation,Türkiye,0.016937,0.018167
2019,Laudes Foundation,"Bilateral, unspecified",0.167917,0.180104
2019,Norwegian Postcode Lottery,"Bilateral, unspecified",1.015824,1.359329
2019,Children's Investment Fund Foundation,India,0.061021,0.065055
2019,Charity Projects Ltd (Comic Relief),"South America, regional",0.107836,0.114964
2019,Charity Projects Ltd (Comic Relief),Bangladesh,0.029274,0.031209
2019,Charity Projects Ltd (Comic Relief),"South of Sahara, regional",0.23923,0.255044
2019,Charity Projects Ltd (Comic Relief),Malawi,0.027765,0.029601
2019,Charity Projects Ltd (Comic Relief),Jamaica,0.111537,0.118909
2019,Charity Projects Ltd (Comic Relief),Kenya,0.156482,0.166827
2019,Charity Projects Ltd (Comic Relief),Sierra Leone,0.053564,0.057105
2019,Charity Projects Ltd (Comic Relief),Colombia,0.332613,0.3546
2019,Charity Projects Ltd (Comic Relief),Tanzania,0.051046,0.054421
2019,Charity Projects Ltd (Comic Relief),Togo,0.17402,0.185523
2019,Charity Projects Ltd (Comic Relief),Solomon Islands,0.009715,0.010358
2019,Charity Projects Ltd (Comic Relief),Zimbabwe,0.002581,0.002752
2019,Charity Projects Ltd (Comic Relief),Ethiopia,0.055441,0.059105
2019,Charity Projects Ltd (Comic Relief),Uganda,0.225107,0.239988
2019,Charity Projects Ltd (Comic Relief),Senegal,0.2018,0.21514
2019,Charity Projects Ltd (Comic Relief),Brazil,0.003583,0.00382
2019,Charity Projects Ltd (Comic Relief),Liberia,0.067089,0.071524
2019,Charity Projects Ltd (Comic Relief),India,0.005105,0.005442
2019,Charity Projects Ltd (Comic Relief),Democratic Republic of the Congo,0.023114,0.024642
2019,Charity Projects Ltd (Comic Relief),Gambia,0.051046,0.054421
2019,Charity Projects Ltd (Comic Relief),Nigeria,0.002921,0.003114
2019,Rockefeller Foundation,"Bilateral, unspecified",3.35,3.799805
2019,Rockefeller Foundation,"Africa, regional",0.15,0.170141
2019,William and Flora Hewlett Foundation,"Bilateral, unspecified",0.04,0.045371
2019,John D. and Catherine T. MacArthur Foundation,Guatemala,4.540315,5.149943
2019,Iceland,Togo,0.049069,0.053672
2019,Ford Foundation,South Africa,0,0
2019,Ford Foundation,Cuba,0.07,0.079399
2019,Ford Foundation,Jordan,0.23,0.260882
2019,Ford Foundation,Tunisia,0,0
2019,Ford Foundation,Morocco,0,0
2019,Ford Foundation,Nigeria,0.0675,0.076563
2019,Ford Foundation,China (People's Republic of),0.2535,0.287538
2019,Ford Foundation,Ghana,0.0495,0.056146
2019,Ford Foundation,Mexico,0.03,0.034028
2019,Ford Foundation,"Bilateral, unspecified",0.166667,0.189045
2019,Australia,West Bank and Gaza Strip,0.013349,0.015294
2019,Australia,Botswana,0.019053,0.02183
2019,Australia,Papua New Guinea,0.117888,0.135064
2019,Australia,Cameroon,0.002526,0.002895
2019,Australia,Myanmar,0.108482,0.124288
2019,Australia,Tuvalu,0.061006,0.069894
2019,Australia,Kiribati,5.2e-05,5.9e-05
2019,Australia,Fiji,0.066209,0.075856
2019,Australia,Indonesia,11.550807,13.23374
2019,Australia,Brazil,0.022613,0.025908
2019,Australia,Cambodia,0.12105,0.138687
2019,Australia,Bangladesh,2.439903,2.795392
2019,Australia,Vanuatu,0.431068,0.493873
2019,Australia,Malawi,0.016196,0.018555
2019,Australia,Türkiye,0.023818,0.027288
2019,Australia,Eswatini,0.035123,0.040239
2019,Australia,Timor-Leste,0.530659,0.607975
2019,Australia,Mongolia,0.134865,0.154514
2019,Australia,Niger,0.00244,0.002795
2019,Australia,Serbia,0.002624,0.003007
2019,Australia,Peru,0.006836,0.007832
2019,Australia,Argentina,0.014423,0.016525
2019,Australia,Bolivia,0.013469,0.015431
2019,Australia,Zimbabwe,0.030443,0.034879
2019,Australia,Democratic Republic of the Congo,0.002648,0.003034
2019,Australia,Nepal,0.06418,0.073531
2019,Australia,India,0.004551,0.005214
2019,OPEC Fund for International Development,"Bilateral, unspecified",0.014973,0.015861
2019,Inter-American Development Bank,Guatemala,0,0
2019,Inter-American Development Bank,Honduras,75.556425,80.036565
2019,Inter-American Development Bank,Ecuador,3.773355,3.997098
2019,Inter-American Development Bank,Mexico,30.928001,32.761886
2019,Inter-American Development Bank,Suriname,0,0
2019,Inter-American Development Bank,Brazil,17.188445,18.207639
2019,Inter-American Development Bank,Panama,0.070499,0.07468
2019,Inter-American Development Bank,Peru,0.033272,0.035245
2019,Inter-American Development Bank,Haiti,0.558799,0.591933
2019,Inter-American Development Bank,Belize,0,0
2019,Islamic Development Bank,Uganda,0.593759,0.628966
2019,European Bank for Reconstruction and Development,Egypt,17.150129,18.167051
2019,European Bank for Reconstruction and Development,Georgia,4.346255,4.603968
2019,European Bank for Reconstruction and Development,Morocco,0,0
2019,European Bank for Reconstruction and Development,Serbia,0.559722,0.592911
2019,Netherlands,"Bilateral, unspecified",13.433337,13.978916
2019,Netherlands,Suriname,0.590185,0.614155
2019,Netherlands,Mozambique,5.747117,5.98053
2019,Netherlands,Bangladesh,0.445539,0.463634
2019,Arab Fund (AFESD),Egypt,0.476974,0.505256
2019,Arab Fund (AFESD),Jordan,0.039474,0.041814
2019,Arab Fund (AFESD),"Middle East, regional",0.023026,0.024392
2019,Arab Fund (AFESD),Lebanon,0,0
2019,Czechia,Georgia,0.399959,0.459523
2019,Czechia,Moldova,0.910512,1.046112
2019,Czechia,Kosovo,0.130827,0.15031
2019,Czechia,Mali,1.090222,1.252586
2019,Czechia,Azerbaijan,0.015445,0.017745
2019,Czechia,Bosnia and Herzegovina,0.161938,0.186055
2019,Czechia,Belize,0.021169,0.024322
2019,Slovenia,Lebanon,0.061569,0.063949
2019,United Arab Emirates,Uganda,0.008591,0.0091
2019,United Arab Emirates,Afghanistan,1.359306,1.439906
2019,United Arab Emirates,Philippines,0.009,0.009534
2019,United Arab Emirates,Tajikistan,0.231419,0.24514
2019,United Arab Emirates,Belarus,0.040163,0.042544
2019,United Arab Emirates,Kyrgyzstan,0.081678,0.08652
2019,United Arab Emirates,Jordan,0.07166,0.075909
2019,United Arab Emirates,Egypt,0.040839,0.04326
2019,United Arab Emirates,Ukraine,0.009995,0.010587
2019,United Arab Emirates,Mauritania,0.022,0.023304
2019,United Arab Emirates,Thailand,0.069621,0.07375
2019,United Arab Emirates,Senegal,0.003,0.003178
2019,United Arab Emirates,Malawi,0.250476,0.265329
2019,United Arab Emirates,Guinea,1.54,1.631315
2019,United Arab Emirates,Brazil,0.027226,0.02884
2019,United Arab Emirates,Yemen,0.040929,0.043355
2019,Caribbean Development Bank,"Caribbean, regional",0,0
2019,UNDP,Fiji,0.22283,0.236043
2019,UNDP,Chad,6.18485,6.551583
2019,UNDP,Samoa,0.0093,0.009851
2019,UNDP,Argentina,0.14999,0.158884
2019,UNDP,Haiti,0.00281,0.002977
2019,UNDP,Cambodia,2.36048,2.500446
2019,UNDP,Bangladesh,1.27074,1.346089
2019,UNDP,"Asia, regional",1.37868,1.460429
2019,UNDP,"Europe, regional",0.22956,0.243172
2019,UNDP,Senegal,0.93178,0.98703
2019,UNDP,Turkmenistan,0.00037,0.000392
2019,UNDP,Tajikistan,0.00377,0.003994
2019,UNDP,Mali,1.73323,1.836002
2019,UNDP,Liberia,0.3747,0.396918
2019,UNDP,Iran,0.01982,0.020995
2019,UNDP,Armenia,0.03943,0.041768
2019,UNDP,Albania,0.12423,0.131596
2019,UNDP,Gambia,5e-05,5.3e-05
2019,UNDP,Tanzania,0,0
2019,UNDP,Lao People's Democratic Republic,0.01,0.010593
2019,UNDP,Sri Lanka,0.00714,0.007563
2019,UNDP,Philippines,0.01122,0.011885
2019,UNDP,China (People's Republic of),0.00196,0.002076
2019,UNDP,Indonesia,0.05969,0.063229
2019,UNDP,Thailand,0.00724,0.007669
2019,UNDP,Sudan,0.01404,0.014873
2019,UNDP,"Africa, regional",0.53789,0.569784
2019,UNDP,Cabo Verde,0.03997,0.04234
2019,UNDP,Viet Nam,0.00864,0.009153
2019,UNDP,Venezuela,0.00265,0.002807
2019,Ireland,Malawi,5.697679,5.721994
2019,Ireland,Mozambique,0.559722,0.562111
2019,Ireland,Ethiopia,0.042203,0.042382
2019,Ireland,India,0.006997,0.007026
2019,Food and Agriculture Organisation,"America, regional",0.763273,0.808532
2019,Ireland,Zambia,0.003358,0.003373
2019,Ireland,Cameroon,0.137161,0.137746
2019,Ireland,Mexico,0.005629,0.005653
2019,Ireland,"Bilateral, unspecified",2.23889,2.248444
2019,Ireland,Senegal,0.140035,0.140632
2019,Food and Agriculture Organisation,Madagascar,0.023285,0.024666
2019,Food and Agriculture Organisation,"Europe, regional",0.059183,0.062693
2019,Food and Agriculture Organisation,Central African Republic,0.044627,0.047273
2019,Food and Agriculture Organisation,Paraguay,0.181435,0.192194
2019,Food and Agriculture Organisation,"South America, regional",0.104861,0.111079
2019,Food and Agriculture Organisation,Dominican Republic,0.036839,0.039023
2019,Food and Agriculture Organisation,Mali,0.027185,0.028797
2019,Food and Agriculture Organisation,Zimbabwe,0.172308,0.182525
2019,Food and Agriculture Organisation,Ghana,0.302813,0.320768
2019,Luxembourg,Senegal,0.080432,0.087798
2019,Luxembourg,"Africa, regional",0.036154,0.039465
2019,Luxembourg,"Bilateral, unspecified",0.121454,0.132576
2019,Luxembourg,Ukraine,0.145795,0.159147
2019,Luxembourg,Nepal,0.386876,0.422307
2019,Luxembourg,India,0.033212,0.036253
2019,Luxembourg,Benin,0.04019,0.04387
2019,Luxembourg,"South Asia, regional",0.027996,0.03056
2019,Luxembourg,Burkina Faso,0.055727,0.06083
2019,Luxembourg,Sri Lanka,0.006428,0.007016
2019,Luxembourg,Bolivia,0.096407,0.105235
2019,Luxembourg,"Far East Asia, regional",0.769246,0.839693
2019,Luxembourg,Ghana,0.062898,0.068658
2019,Luxembourg,Cabo Verde,0.023874,0.02606
2019,Luxembourg,Niger,0.057123,0.062355
2019,Korea,Lao People's Democratic Republic,0.10846,0.103448
2019,Korea,Indonesia,0.095298,0.090894
2019,Korea,Haiti,1.550773,1.479107
2019,Korea,Madagascar,0.080804,0.07707
2019,Korea,Tunisia,0.004498,0.00429
2019,Korea,Dominican Republic,0.217951,0.207879
2019,Korea,Rwanda,0.816972,0.779217
2019,Korea,Guatemala,0.09003,0.085869
2019,Korea,Cameroon,0.109992,0.104909
2019,Korea,Ethiopia,0.10346,0.098679
2019,Korea,Honduras,0.188927,0.180196
2019,Korea,Ecuador,0.456359,0.435269
2019,Korea,Bangladesh,0.112581,0.107379
2019,Korea,Philippines,0.75068,0.715989
2019,Korea,Tanzania,0.363599,0.346796
2019,Korea,Senegal,0.096497,0.092037
2019,Korea,Mongolia,0.329097,0.313889
2019,Korea,Gambia,0.006532,0.00623
2019,Korea,Malawi,0.107739,0.10276
2019,Korea,Kyrgyzstan,0.044983,0.042904
2019,Korea,Côte d'Ivoire,0.026935,0.02569
2019,Korea,Paraguay,1.576081,1.503246
2019,Korea,Ghana,0.026126,0.024919
2019,Korea,Central African Republic,1.196608,1.141309
2019,Korea,Bolivia,0.492345,0.469592
2019,Korea,Nigeria,0.013063,0.012459
2019,Korea,Sri Lanka,0.026935,0.02569
2019,Korea,Colombia,0.076471,0.072937
2019,Korea,Cambodia,0.19777,0.188631
2019,Korea,Iran,0.5,0.476894
2019,Korea,Jordan,0.076471,0.072937
2019,Portugal,Sao Tome and Principe,0.004864,0.004987
2019,Portugal,El Salvador,0.023938,0.024543
2019,Portugal,Angola,0.007117,0.007297
2019,Portugal,"South of Sahara, regional",1.066948,1.093907
2019,Portugal,Cabo Verde,0.001586,0.001626
2019,Saudi Arabia,Lebanon,0.22341,0.236657
